enrollee_id,enrolled_university,education_level,major_discipline
1857,Full time course,Graduate,STEM
20483,Full time course,Graduate,STEM
30922,no_enrollment,Graduate,STEM
23310,no_enrollment,Masters,STEM
12396,no_enrollment,Graduate,STEM
16008,Full time course,High School,
12389,,Graduate,STEM
10860,Full time course,High School,
29002,no_enrollment,Masters,STEM
22034,no_enrollment,Graduate,STEM
23291,no_enrollment,Graduate,STEM
9741,Part time course,High School,
6364,no_enrollment,Graduate,Humanities
17152,no_enrollment,Graduate,STEM
480,no_enrollment,Graduate,STEM
22830,no_enrollment,Graduate,STEM
22597,no_enrollment,Graduate,STEM
950,no_enrollment,Graduate,STEM
6090,no_enrollment,Graduate,Humanities
10676,no_enrollment,Graduate,STEM
20779,no_enrollment,Masters,STEM
31561,Part time course,Graduate,STEM
3485,no_enrollment,Graduate,STEM
31916,no_enrollment,Masters,STEM
4533,no_enrollment,Masters,STEM
10440,no_enrollment,Graduate,STEM
6663,Full time course,Graduate,STEM
7445,no_enrollment,Graduate,STEM
26445,Part time course,Graduate,Business Degree
5438,no_enrollment,Graduate,STEM
19898,Full time course,Masters,STEM
14096,no_enrollment,Masters,Humanities
30186,Part time course,Graduate,STEM
8665,no_enrollment,Graduate,STEM
19606,no_enrollment,Graduate,STEM
30976,no_enrollment,Graduate,Other
24944,no_enrollment,Graduate,STEM
32570,Full time course,Graduate,STEM
11745,Full time course,Graduate,STEM
4206,Part time course,Graduate,STEM
24037,no_enrollment,Graduate,STEM
18195,no_enrollment,Masters,STEM
31587,no_enrollment,Graduate,STEM
7533,no_enrollment,Graduate,STEM
16861,Full time course,Graduate,STEM
6640,no_enrollment,Graduate,STEM
21586,no_enrollment,Graduate,Humanities
1842,no_enrollment,Graduate,STEM
1884,no_enrollment,Graduate,STEM
11181,Full time course,Graduate,STEM
2928,no_enrollment,Masters,STEM
10586,no_enrollment,Graduate,STEM
28944,no_enrollment,Masters,STEM
30010,no_enrollment,Graduate,STEM
21617,no_enrollment,,
9565,no_enrollment,Graduate,STEM
32829,no_enrollment,Masters,STEM
17509,,Graduate,STEM
24917,no_enrollment,Graduate,STEM
16264,no_enrollment,Graduate,STEM
21259,Full time course,Graduate,STEM
32705,no_enrollment,Masters,Humanities
30143,Full time course,Graduate,STEM
11360,no_enrollment,Graduate,STEM
17321,Full time course,Graduate,STEM
31544,no_enrollment,Masters,STEM
30213,no_enrollment,,
30005,no_enrollment,Graduate,STEM
23626,no_enrollment,Masters,STEM
18849,Full time course,Graduate,STEM
27874,Full time course,Graduate,STEM
19475,no_enrollment,Masters,STEM
3632,Full time course,Graduate,STEM
19442,no_enrollment,Graduate,STEM
29614,no_enrollment,Graduate,STEM
31437,no_enrollment,Masters,STEM
7966,Full time course,Masters,STEM
30269,no_enrollment,Graduate,STEM
13164,no_enrollment,Masters,STEM
20697,no_enrollment,Graduate,STEM
1888,no_enrollment,Graduate,STEM
22345,no_enrollment,High School,
9594,no_enrollment,Graduate,STEM
11442,no_enrollment,Graduate,Humanities
22663,no_enrollment,Graduate,Humanities
16181,no_enrollment,Graduate,Other
20139,Full time course,High School,
31512,no_enrollment,Graduate,STEM
1139,Part time course,,
26759,no_enrollment,Graduate,STEM
25538,Full time course,Graduate,Other
29899,no_enrollment,Graduate,Humanities
17312,no_enrollment,Masters,STEM
23837,no_enrollment,Masters,STEM
13321,no_enrollment,Graduate,STEM
2524,no_enrollment,Masters,STEM
13125,no_enrollment,Graduate,STEM
19253,no_enrollment,Graduate,STEM
25581,no_enrollment,Graduate,STEM
22752,no_enrollment,Masters,STEM
29390,Full time course,Graduate,STEM
18098,no_enrollment,Graduate,STEM
31431,no_enrollment,Graduate,STEM
16947,no_enrollment,Masters,STEM
33215,,Graduate,STEM
16655,Full time course,,
17539,no_enrollment,Masters,STEM
2619,no_enrollment,Graduate,STEM
27978,Part time course,Graduate,STEM
32660,no_enrollment,Graduate,STEM
17448,no_enrollment,Masters,STEM
87,no_enrollment,Graduate,Humanities
29533,no_enrollment,Masters,STEM
30667,Full time course,Masters,STEM
7492,no_enrollment,Masters,STEM
24929,Full time course,Masters,STEM
20390,Full time course,Masters,STEM
16435,no_enrollment,Graduate,STEM
8504,Part time course,Graduate,STEM
16669,no_enrollment,Graduate,Other
26778,Full time course,Masters,STEM
11991,no_enrollment,Graduate,STEM
6218,no_enrollment,Graduate,STEM
2738,no_enrollment,Graduate,STEM
13194,no_enrollment,Graduate,STEM
7082,no_enrollment,Graduate,STEM
31915,no_enrollment,Graduate,STEM
25319,no_enrollment,Phd,STEM
17695,no_enrollment,Phd,STEM
12957,no_enrollment,Graduate,Other
23806,Full time course,,
21417,Full time course,Graduate,STEM
12956,no_enrollment,Graduate,STEM
26623,no_enrollment,Graduate,STEM
7771,Full time course,Graduate,STEM
22071,no_enrollment,Phd,STEM
7583,Full time course,Masters,STEM
1698,no_enrollment,Graduate,STEM
11807,Full time course,High School,
15588,no_enrollment,Graduate,STEM
26654,,Graduate,Other
7237,Full time course,Graduate,STEM
12458,no_enrollment,Masters,Business Degree
10919,no_enrollment,Graduate,STEM
32309,no_enrollment,Graduate,STEM
21034,Full time course,Graduate,STEM
18002,no_enrollment,Graduate,STEM
20544,no_enrollment,Masters,STEM
21611,no_enrollment,Masters,STEM
30467,no_enrollment,Graduate,STEM
22016,no_enrollment,Graduate,No Major
17145,no_enrollment,Graduate,STEM
10778,no_enrollment,Graduate,STEM
12353,Part time course,Graduate,STEM
7832,no_enrollment,Masters,STEM
20313,no_enrollment,High School,
8941,Full time course,Graduate,STEM
14518,no_enrollment,Graduate,STEM
22537,Full time course,Masters,STEM
15433,Full time course,Graduate,STEM
13656,Full time course,Graduate,STEM
17775,no_enrollment,Graduate,Humanities
1908,no_enrollment,Masters,STEM
30816,no_enrollment,Graduate,STEM
6853,Full time course,Graduate,STEM
4441,no_enrollment,Graduate,STEM
18941,no_enrollment,Graduate,STEM
8966,no_enrollment,Graduate,STEM
23089,no_enrollment,Graduate,STEM
21307,no_enrollment,Graduate,STEM
31952,Full time course,Graduate,STEM
18270,Full time course,Masters,STEM
26172,no_enrollment,Masters,STEM
17002,no_enrollment,Graduate,Business Degree
8400,no_enrollment,High School,
13092,no_enrollment,Masters,STEM
24986,Part time course,Masters,STEM
13436,no_enrollment,Graduate,STEM
10899,no_enrollment,Masters,STEM
20066,no_enrollment,Graduate,Other
3982,no_enrollment,Masters,STEM
5607,no_enrollment,Graduate,STEM
19404,no_enrollment,Graduate,STEM
11917,Full time course,Graduate,STEM
24157,no_enrollment,Graduate,STEM
31592,Full time course,High School,
21798,no_enrollment,Graduate,STEM
11600,no_enrollment,Graduate,STEM
14677,no_enrollment,Graduate,STEM
5429,Full time course,High School,
28374,no_enrollment,Phd,STEM
28755,no_enrollment,High School,
21435,no_enrollment,Masters,STEM
2389,no_enrollment,High School,
8315,no_enrollment,Graduate,Business Degree
18672,Full time course,Masters,STEM
19393,no_enrollment,Masters,Humanities
12600,no_enrollment,High School,
21279,no_enrollment,High School,
7603,no_enrollment,Masters,STEM
593,no_enrollment,Graduate,STEM
17976,Full time course,High School,
15075,no_enrollment,Graduate,STEM
27578,no_enrollment,Graduate,Other
8181,no_enrollment,Graduate,STEM
25706,no_enrollment,Graduate,STEM
4727,no_enrollment,,
18234,no_enrollment,Masters,STEM
883,no_enrollment,Phd,STEM
14889,no_enrollment,Masters,STEM
13844,Full time course,Graduate,STEM
24328,no_enrollment,High School,
30663,no_enrollment,Masters,STEM
18110,no_enrollment,Masters,STEM
14752,Part time course,Graduate,STEM
4856,Part time course,Phd,STEM
482,no_enrollment,High School,
21755,no_enrollment,Graduate,STEM
28307,no_enrollment,Masters,STEM
951,no_enrollment,Graduate,STEM
11134,no_enrollment,Graduate,STEM
29871,no_enrollment,Graduate,Humanities
14961,Full time course,Graduate,STEM
17859,no_enrollment,High School,
3455,no_enrollment,Graduate,STEM
22412,no_enrollment,Graduate,STEM
20141,no_enrollment,Masters,STEM
11756,no_enrollment,Graduate,STEM
19422,Full time course,Graduate,STEM
11723,Full time course,High School,
31562,no_enrollment,Graduate,STEM
7152,Full time course,High School,
32530,Full time course,High School,
6728,no_enrollment,Masters,STEM
17556,no_enrollment,Graduate,STEM
1085,no_enrollment,Graduate,STEM
27193,no_enrollment,Masters,STEM
3915,no_enrollment,Graduate,STEM
28260,no_enrollment,Graduate,STEM
7585,no_enrollment,Graduate,STEM
30253,no_enrollment,Graduate,Business Degree
22396,Part time course,Masters,STEM
8821,no_enrollment,Masters,STEM
2806,Part time course,Graduate,STEM
12171,Full time course,High School,
5437,Full time course,Graduate,STEM
20086,Part time course,High School,
31727,no_enrollment,Masters,STEM
12356,no_enrollment,Graduate,STEM
8182,no_enrollment,Graduate,STEM
24016,Part time course,Graduate,STEM
16000,no_enrollment,Graduate,STEM
25355,no_enrollment,Masters,STEM
24991,no_enrollment,Masters,STEM
12318,Full time course,Graduate,STEM
20202,no_enrollment,Graduate,STEM
23389,no_enrollment,Masters,STEM
29161,no_enrollment,Graduate,Humanities
9534,no_enrollment,Graduate,STEM
19389,no_enrollment,Graduate,STEM
17067,no_enrollment,Phd,STEM
8314,Full time course,Graduate,STEM
27119,Full time course,Graduate,Business Degree
25741,no_enrollment,Graduate,STEM
27683,no_enrollment,Masters,STEM
16951,no_enrollment,Masters,STEM
9624,no_enrollment,Phd,Humanities
21520,Full time course,Graduate,STEM
9308,no_enrollment,Masters,STEM
7961,Full time course,Graduate,STEM
19410,no_enrollment,Graduate,STEM
11069,no_enrollment,Graduate,STEM
21287,Part time course,Graduate,STEM
10808,no_enrollment,Graduate,STEM
16983,no_enrollment,Graduate,Humanities
15762,no_enrollment,Masters,STEM
74,no_enrollment,Graduate,STEM
2210,,Phd,Humanities
20987,no_enrollment,Graduate,Humanities
11633,no_enrollment,Masters,STEM
12594,no_enrollment,Masters,STEM
33045,no_enrollment,Masters,STEM
5079,no_enrollment,Graduate,Business Degree
22701,Full time course,Graduate,STEM
9124,no_enrollment,Primary School,
9389,no_enrollment,Graduate,STEM
31982,no_enrollment,Graduate,Humanities
22429,no_enrollment,Graduate,STEM
23095,no_enrollment,Masters,STEM
19732,no_enrollment,Masters,STEM
33185,no_enrollment,Masters,STEM
10299,no_enrollment,Graduate,STEM
30091,no_enrollment,Masters,STEM
27208,no_enrollment,Graduate,STEM
6064,no_enrollment,Graduate,STEM
32477,no_enrollment,Graduate,STEM
13504,no_enrollment,Masters,STEM
5174,Full time course,Graduate,STEM
32302,Full time course,High School,
14662,no_enrollment,Graduate,STEM
8402,no_enrollment,Graduate,STEM
5006,no_enrollment,,
4996,Full time course,Graduate,STEM
29210,no_enrollment,Graduate,STEM
24289,no_enrollment,Graduate,STEM
15173,Full time course,Graduate,STEM
12364,no_enrollment,Graduate,STEM
18413,no_enrollment,Graduate,STEM
15454,no_enrollment,Masters,STEM
21765,,Masters,Other
23872,no_enrollment,Graduate,STEM
17521,no_enrollment,Masters,Business Degree
12681,Full time course,High School,
19064,Full time course,Graduate,STEM
20276,no_enrollment,Graduate,STEM
16874,no_enrollment,Graduate,Other
32746,Part time course,High School,
11510,no_enrollment,,
14481,no_enrollment,Masters,Business Degree
12634,no_enrollment,Graduate,STEM
6302,no_enrollment,Graduate,Arts
23341,no_enrollment,Graduate,STEM
1417,no_enrollment,Graduate,STEM
4621,no_enrollment,Masters,STEM
7780,no_enrollment,Graduate,Other
6233,Full time course,High School,
32015,no_enrollment,Graduate,STEM
29633,Full time course,Graduate,Humanities
12419,Full time course,High School,
24823,no_enrollment,High School,
10,no_enrollment,Graduate,STEM
12478,no_enrollment,Masters,STEM
17656,no_enrollment,Graduate,STEM
31649,Full time course,High School,
9471,no_enrollment,Masters,STEM
3891,Full time course,High School,
28436,no_enrollment,Masters,STEM
30112,no_enrollment,Graduate,STEM
22404,,Graduate,STEM
16562,no_enrollment,Graduate,STEM
19251,no_enrollment,Graduate,STEM
16413,no_enrollment,Graduate,STEM
5213,Part time course,High School,
20166,Part time course,Graduate,STEM
8163,Full time course,Graduate,STEM
20332,Full time course,Phd,STEM
25287,no_enrollment,Masters,STEM
31636,no_enrollment,Graduate,STEM
24521,no_enrollment,Graduate,STEM
14875,no_enrollment,Graduate,STEM
21341,no_enrollment,Masters,STEM
17366,no_enrollment,Masters,STEM
26706,Part time course,Masters,STEM
29270,no_enrollment,Graduate,STEM
3428,no_enrollment,Graduate,No Major
22547,no_enrollment,Graduate,STEM
23659,Full time course,High School,
25796,Full time course,,
28467,no_enrollment,Graduate,STEM
948,no_enrollment,Graduate,STEM
7124,no_enrollment,Graduate,STEM
29084,no_enrollment,Graduate,STEM
10471,Full time course,High School,
32077,no_enrollment,Masters,STEM
3303,no_enrollment,Graduate,No Major
17144,no_enrollment,Graduate,STEM
6333,no_enrollment,Masters,STEM
23641,no_enrollment,Graduate,STEM
23229,no_enrollment,Masters,STEM
20731,Full time course,Masters,STEM
7461,no_enrollment,High School,
29180,no_enrollment,Graduate,STEM
5704,Full time course,Graduate,STEM
29083,Part time course,Graduate,STEM
20963,no_enrollment,Masters,STEM
4528,Full time course,Graduate,STEM
27172,no_enrollment,Graduate,STEM
4685,Part time course,Graduate,STEM
26047,Full time course,Graduate,STEM
5135,no_enrollment,Graduate,STEM
7229,no_enrollment,Graduate,STEM
22427,Full time course,Graduate,STEM
3089,no_enrollment,Graduate,STEM
29704,no_enrollment,Graduate,STEM
2620,no_enrollment,Graduate,STEM
11601,no_enrollment,Primary School,
4432,no_enrollment,Masters,STEM
32116,no_enrollment,Graduate,STEM
13004,no_enrollment,Masters,STEM
9130,no_enrollment,Graduate,STEM
25021,Full time course,High School,
24177,no_enrollment,Graduate,STEM
13991,no_enrollment,Graduate,STEM
29592,no_enrollment,Masters,STEM
23673,Full time course,Graduate,STEM
6080,no_enrollment,Graduate,Humanities
24102,no_enrollment,Masters,STEM
14268,no_enrollment,Graduate,STEM
13453,no_enrollment,Masters,STEM
11462,no_enrollment,Masters,STEM
28925,no_enrollment,Graduate,STEM
20155,no_enrollment,Graduate,STEM
29933,no_enrollment,Graduate,Business Degree
30244,no_enrollment,Graduate,STEM
8056,no_enrollment,Graduate,STEM
32224,no_enrollment,Graduate,STEM
15487,no_enrollment,Graduate,STEM
767,Full time course,Graduate,STEM
22996,no_enrollment,Graduate,Other
28719,no_enrollment,Graduate,Other
15234,Full time course,Masters,STEM
16901,no_enrollment,Graduate,STEM
12841,Full time course,Graduate,STEM
21957,Part time course,Masters,STEM
7363,Full time course,High School,
22205,no_enrollment,Graduate,STEM
9623,no_enrollment,Phd,STEM
1305,no_enrollment,Graduate,Arts
10310,no_enrollment,Masters,STEM
10689,Full time course,Graduate,Other
605,no_enrollment,Graduate,STEM
14587,no_enrollment,Masters,STEM
6178,no_enrollment,Graduate,Arts
27557,no_enrollment,Graduate,STEM
27751,no_enrollment,Graduate,STEM
11186,no_enrollment,Graduate,STEM
1600,no_enrollment,Graduate,STEM
22225,Full time course,High School,
7201,no_enrollment,Masters,Humanities
26573,no_enrollment,Graduate,STEM
12216,no_enrollment,Graduate,STEM
31720,Part time course,Graduate,STEM
22455,no_enrollment,Graduate,STEM
8244,Part time course,Graduate,No Major
5854,no_enrollment,Phd,STEM
25884,no_enrollment,High School,
2470,no_enrollment,Graduate,STEM
20039,no_enrollment,Graduate,Other
12231,no_enrollment,Primary School,
25119,no_enrollment,Graduate,STEM
32809,Full time course,Masters,STEM
17929,no_enrollment,Masters,STEM
29615,no_enrollment,Graduate,STEM
24751,no_enrollment,Masters,Business Degree
6647,Full time course,Graduate,STEM
17445,no_enrollment,Graduate,STEM
2741,no_enrollment,,
14350,no_enrollment,Masters,Humanities
27980,no_enrollment,Phd,STEM
8935,no_enrollment,Graduate,STEM
26986,Part time course,,
12089,Full time course,Graduate,STEM
4630,no_enrollment,Graduate,STEM
19582,Full time course,Graduate,STEM
32711,no_enrollment,Graduate,STEM
9863,no_enrollment,Graduate,Humanities
8164,no_enrollment,Graduate,STEM
31948,Full time course,Graduate,STEM
27266,no_enrollment,Graduate,Business Degree
22357,no_enrollment,Graduate,STEM
17809,no_enrollment,Graduate,No Major
22281,no_enrollment,Graduate,STEM
15372,no_enrollment,Graduate,STEM
25375,no_enrollment,High School,
3783,no_enrollment,High School,
12330,Full time course,High School,
19396,no_enrollment,Masters,STEM
19173,no_enrollment,Masters,STEM
24607,Full time course,Graduate,STEM
16699,no_enrollment,Graduate,STEM
799,Full time course,High School,
28215,no_enrollment,Masters,STEM
25843,Full time course,Graduate,STEM
24789,Full time course,Graduate,STEM
23595,Full time course,Graduate,STEM
27019,no_enrollment,Graduate,STEM
790,no_enrollment,Graduate,STEM
24919,Full time course,,
18333,no_enrollment,Graduate,STEM
19642,no_enrollment,Graduate,STEM
17969,Full time course,Graduate,STEM
8196,Full time course,Graduate,STEM
15152,no_enrollment,Graduate,STEM
11743,no_enrollment,Graduate,STEM
